sample_id,MIMAT0004602,MIMAT0003340,MIMAT0004592,MIMAT0004804,MIMAT0027498,MIMAT0027540,MIMAT0019020,MIMAT0023700,MIMAT0031178,MIMAT0022945,MIMAT0022286,MIMAT0027431,MIMAT0003228,MIMAT0022693,MIMAT0004748,MIMAT0019838,MIMAT0026720,MIMAT0019003,MIMAT0000103,MIMAT0027478,MIMAT0000070,MIMAT0031000,MIMAT0005586,MIMAT0018110,MIMAT0029782,MIMAT0027574,MIMAT0000093,MIMAT0003240,MIMAT0024598,MIMAT0027654,MIMAT0027359,MIMAT0027660,MIMAT0018971,MIMAT0031180,MIMAT0018192,MIMAT0004952,MIMAT0019964,MIMAT0016849,MIMAT0031016,MIMAT0027590,MIMAT0018997,MIMAT0027686,MIMAT0000075,MIMAT0027575,MIMAT0018931,MIMAT0019737,MIMAT0004610,target,split
GSM2278644,-0.5083966456101178,-0.277788558056278,-0.3627084218890887,-1.3818039201909569,0.7237489317875939,-0.2500807689488498,1.1724877367551505,0.5744155663754076,0.6726305095365815,-1.4677653608324217,0.7277284561843116,0.272552970862563,-0.0391922563985312,-0.0400114270339735,0.0091224172572729,0.0985504049775576,-0.5656850104162019,0.4301994216775442,-0.8964982932088675,-0.4413113750598489,-0.8783375046501621,0.6870257495421317,-0.6306254331400648,-1.0195319214647,1.3406185834330846,-1.0084684758488176,-0.4636823021003957,-0.3062296283658216,0.3495664918258618,0.2138667749500907,0.6765913787993137,-1.8796866902484644,-0.7842398213395514,-0.6791797053392375,0.3170357320369241,1.5577664179343866,0.621046824216379,0.8861220542662847,-0.2496403947737471,2.181207849930535,-0.9647608976513002,0.2190163564352938,-1.260764866870109,0.5978915596550567,0.230861760029731,-0.0511084321956076,0.4724231470439478,1,test
GSM2278648,-0.1959689261691261,-1.1187127506539525,-0.7574824391375741,-1.5444451604561602,0.0054884538584311,1.7253315927021025,0.822996274831074,0.6309816644825325,-1.1632296129084922,-0.5886691813540972,0.6193487160903595,-0.3613188858236458,-1.2028420203945431,-0.0449106817831507,0.0153010370335843,0.3821509203169602,-0.5761276434268551,-0.781707025007044,0.1896377365515122,-0.5369008033400574,0.4716540173491282,-0.9444573213795008,0.3288250389672738,0.8315994080273682,-0.6946594942090653,-0.0029117604999118,-0.6025256252295614,-0.8434273697637413,0.1259438475194332,0.8608601614533665,0.1231353492655531,-1.0482626659118697,-0.9419237929026668,-1.539538590145347,0.0267632913235649,-1.0231670236847583,1.3532174125889325,-0.7881745419603506,0.7061028476086264,1.58951262260096,-0.0934275530954398,-0.9007102947927337,0.1585922882203937,-0.2326915752751348,-0.9869091475543088,-0.7768938175445583,0.9650117211371066,1,test
GSM2278659,-0.4316542313104033,-0.2820492488691183,-0.27931426669599,-0.7204316531581106,0.5328878661130321,0.624871506213302,0.8545900051067512,1.2287601995648547,-0.8037171013812918,-0.9240527859659112,-0.0646205906989284,-0.5528395854827213,-1.2526237152296398,-0.995188472416898,0.2435322011333696,0.5108195306824953,-1.4067872003029116,0.0168598735664661,-0.8621475792105138,1.6306343473837213,-0.541401850646088,0.1501904076821947,1.5124228788116771,-0.743571329446711,0.4643087728616564,1.7928627641634174,0.2839765050254956,-0.8843728979490463,-1.3703014257356043,-0.4339251240228154,-2.602303017688606,-1.1780232666341337,-0.6604341625550392,-1.1387608845469324,-0.4775407239510987,-0.1032339896319901,0.5033363206147253,-0.9689275803628724,-0.126067165779084,0.6624239290654723,-0.4202199743280819,-0.5823913188221409,-0.4638073341594393,-0.3953284890338079,-0.2647164101329277,-1.2902692582512056,0.6996309433160889,1,test
GSM2278665,-0.1898563021743647,-0.8981586558577009,-0.4674957626400399,0.2048615311071736,-0.8781091415144107,-1.2946647213460367,1.1546154630080565,0.7407103275437814,-0.1890071379345113,-0.8164393394027082,0.5384168267758196,2.3665703169406944,-0.2308019101714184,-0.6443633108212495,-1.253335945480587,-0.6553634348691367,-0.5160940963681653,-0.4957164034778092,-0.3743029613728637,-0.0065855621400045,-0.5765083092264404,-0.9262148807304886,0.395213280897234,0.3550618078866295,-0.3399996202750401,0.0498532892044368,-0.3867521784299491,-1.004388704883007,1.1564980795206352,-0.2623890617970648,1.3354455075390903,-0.9136231995761008,-0.6413037228451701,0.0214852259203437,0.0064572664053043,0.3518703011451018,0.4117803201825754,-0.5318383632037805,-1.5110519717776232,-0.4394426051106742,-0.5739742806747193,-0.130126841580141,-0.7633810854216628,1.4023874519332502,-0.314986578544313,1.0936091253635591,-0.3638741437078899,1,test
GSM2278671,0.0509531893492912,-1.0204533484981295,0.1777813176566351,-1.1329816023412826,0.8823929314056436,0.0248966582752674,-0.6614298667223841,3.142809780056771,0.7110970455402286,0.2348780955639839,0.646294228456509,-0.9453310002978752,-1.5558198881926115,-0.7556425003806456,0.9600098426859588,1.9052181084718285,-0.6088230466935275,-0.6898118830592691,-1.3977004849462469,2.014786157263225,-0.247815520875472,0.628679719596355,-0.0314860012381525,0.4269708104770565,-0.3256883274245475,-0.2621278638711052,0.3592535755734483,-0.8573933222891429,1.6462295979645534,-0.2705351987027832,0.7830606364083637,0.5256633780597223,-0.7268680100831172,0.3094005852800522,-0.988248765992498,0.7480378540019865,0.6526718836749004,-0.5639657575439482,-0.1424035265704212,-0.2912362783779796,-0.060206651487252,-1.0849965855826735,0.671923077506523,0.238144779751229,-0.0461898817109783,-0.4567756002240508,-1.4197112551534727,1,test
GSM2278680,-0.3652800541133571,-0.9012751860598964,-0.311349790990556,-0.9738070629836924,-1.5192440745611868,-0.4833456842998998,-1.0158603565465587,0.8581892207606261,-0.0107466211870477,-0.2315076801170535,-0.3085775300670139,-0.427011603195484,-0.3035916540038632,-1.0907258991011783,-0.8913637268733772,-0.0480386867820926,-0.688764936476835,-0.2531923758171567,-0.1135675083202408,1.847949863355004,0.0160782254995439,-0.1907201096519792,0.0299658438626077,0.0281458133456198,-0.2859814435374123,0.3980681800247845,-0.2430609506716766,-0.5148972349419995,1.7134203611116374,-0.4291394445595581,-0.3742113929856064,0.4356696621056228,-0.936487918880108,-0.7136482094332272,-1.116285702359536,0.935449245094404,0.1427393895276737,-0.4189208417280116,-0.075407548370154,0.8349322982881738,-0.9446578285326002,-0.2051578282545205,1.3386346827700577,1.0841976350671043,-0.5942793070584451,-0.8548499615923052,-0.6740577732755368,1,test
GSM2278685,-0.6176391159550285,-0.4239667604743521,-0.5204626173053237,0.2897928150580093,-0.8919296500781618,-1.1006168438876398,-0.3045066399920434,0.4271714300958298,-0.2778262403601281,-0.5398027542348062,0.1260206707084997,0.22670953954533,-0.548705634781373,-1.0302935401522504,-1.3557258080704833,0.7774818944465062,-1.0590994340955215,-0.6197964356790994,0.3497042450494719,1.6581427320146265,0.4556377771071204,0.6770447316786112,0.4689036756573094,-0.2195290788923812,-0.7995619416756697,0.0112199585490307,1.265180272521807,0.2106093930509565,0.933973073566133,0.5540109278458267,0.4357358057727147,0.1083461030717882,-0.2618709497886158,-0.9275589466221844,-0.8873245131788248,-0.1398802702748336,-0.0535471274207035,-0.0598375831090944,1.3016634124914022,0.1804553264050578,-0.1908235179427069,-0.2380497230214427,-0.1692914552753326,0.979385152609125,-0.6090637429385427,-0.1226671333975036,-0.4884380523400543,1,test
GSM2278695,-0.3905793950304898,-1.0629330085018018,-0.3814862858804942,-1.164280313617777,-1.069229050022279,-0.0431292269339989,-1.6011637442345268,-0.181762422671168,-0.6051069940803334,-0.1238830347314566,0.5253218475968606,-0.5047717398560267,-0.4966110131416691,-0.0924385203166515,0.6493928166411768,-0.3152621145085376,0.2729128081613158,-0.5589996554890041,0.379714676144685,0.1294706230374709,0.8964491572898718,0.5604179535104538,0.5017869539547458,-0.9402430652771316,-0.1200846915605169,0.779022848034254,0.2326935203655669,-1.1257354578504322,0.1748555024376255,-1.095570635230296,0.0077363412320918,0.0095459315946475,-0.735277023042838,-0.5200478421855264,-0.5106213176652385,0.089349277159528,0.3930916371472556,-0.7014660693524771,0.2081329839931774,-0.1571288081144776,-0.2249971055746064,0.109173719772761,-0.6811776684520668,-0.2756478887336587,0.2973013277082019,-1.1253975384069257,0.4433659577500369,1,test
GSM2278750,-0.3664289168886023,0.1481458035707366,-0.3786435061501641,-1.0342090046503565,1.946876928868296,1.5035702201056893,0.5579276724579486,-0.1261603451019828,-1.2883139151987932,-0.884135064415657,0.2484205067794433,-0.4220467559939176,-0.9814592529327172,-0.4354458653481282,-1.0263247538779032,-0.5086233769151793,0.7895855065860741,-0.5008507251132804,-0.4757300219233035,-0.7427925853122387,-0.7501207752778986,-0.6519226005185323,-0.2869981196899883,-1.3122720238973646,-0.8763121086510157,-0.0875998621300864,-0.5832873725744978,-0.7082397245343286,-0.9944233389980344,-1.756777125621259,-0.4945477253776849,-1.1049232620886469,-0.5130013508715104,-0.2074927251952578,-0.8194717486000034,-0.7352642914990207,0.5419958497205853,-0.3423232498440038,-0.4766988361407907,1.2288648985562736,-0.4714854560904421,-1.0013420419650556,-0.6909358430561562,0.7712020324832068,0.0845059123702548,-0.6301111141387358,-0.8723378772842194,0,test
GSM2278754,-0.5754260293096624,0.7301117165930409,-0.3368373240449164,0.6995955544650639,0.2226069028386336,-0.7757251305258884,-0.6220907201294339,-0.6834176678691263,-1.2397203926964495,-0.9118052496900292,0.085338256692227,-0.5879770731395356,-1.4109248735536863,-0.787582268575384,-2.333761450657432,-0.3583775446749535,-0.9366126234880336,-0.5694909308404945,0.4361525358874858,2.11121673602058,0.1573313162733872,0.6136184043226586,-0.2956419369451126,-1.1307807269447236,-1.098946638191568,0.4959219657711733,-1.423625236493244,-0.2701621042972219,-0.2415935889982869,-1.221394920183188,-1.164695192604013,0.2971494540146029,-0.1848372948063803,-1.4013224171034768,0.3601405387673193,1.7173821642374665,0.2545298456954593,-0.0839452058856577,-0.2040597299126692,-0.5226042752630665,-0.4741542894512908,-0.5201252352008051,0.3697295391265252,0.2905966608621443,-0.1950223886376567,1.4395533116684522,-0.9267302723568334,0,test
GSM2278756,-0.1670551665154354,-1.1311839411091398,0.0724593533873084,-0.899897235150766,-0.8190122394077958,-0.8227347249363539,-0.8807909380494706,-0.8057087761936006,-0.7249853119350758,-1.1314399875954195,1.397402934571254,-1.2848052261414449,-0.5456686619133533,-0.6823999216561556,-0.8431834026600762,0.6434688749673038,0.0886813617361359,-0.8417248545349512,-0.0631949142103655,2.573790102309835,0.7766762737347003,-0.1534141466405151,-0.6050190877144556,-1.6080768599147937,-0.5343578042783452,0.1740748722739085,-0.9466210981263472,-0.4486553099184118,0.2430406227454533,-1.5767692217658955,0.1478009562351952,0.0772258628612813,-0.8412422623427064,-1.195368760539542,-0.1074844815531893,1.0657698797573067,0.2918083622071679,-0.5583441974129256,0.7539509010524958,0.5596167138997982,-0.1677032082132222,-0.7420198381348251,-1.194633797913344,-0.503954590705158,0.3592108515127846,-0.3233635704546586,-0.0429314842627282,0,test
GSM2278758,-0.2124908774499014,-0.6522668874285384,-0.1922277116890687,-0.0738841741389785,1.1395004339671295,0.4773807245627249,-0.1934261237716073,0.446206340593082,-1.185568342381573,-0.3281669362995144,0.5356227512728426,-0.3395516640004161,0.1742221230951109,-0.8012234224537215,-2.445207770978627,-0.5804681262880702,0.0045058675874052,-0.9306148540714294,0.1599066950851166,-1.9134504306018,0.0920349455521093,-0.00389590811131,-0.0464331999295958,-0.4287577386118895,-0.4983131497587489,0.7052099991616446,-1.7830175994341884,-0.5978369070923781,-1.0781181966133706,-0.5690108102438345,-0.3658015297135759,-1.825557864221716,-0.5128461671278357,-0.7217379100051914,-0.2216866007920796,-0.4786159960390534,0.124861774890827,-0.5492980637655228,0.0626932486583207,0.8673198971817532,0.0584939435709747,-0.7592086741362696,-1.0514283620487102,1.0466237874953974,0.3314167229953624,-1.1834530738493168,1.0514553388201595,0,test
GSM1447496,-0.2549147400534545,-1.176422453843459,-0.1047583970658881,0.2022812489876594,-1.0141253188848476,-0.8238992856190971,-0.1501352759845596,0.388311108943014,-0.2711106437686454,-0.9740153525581724,0.997344403263604,-0.9730850651622368,-0.5562206452430231,-1.0515212210614866,-1.377446853564417,-2.7469086275231738,-0.8838354959177963,-1.5122115982025934,0.0279000749523921,0.9943109567766434,0.0778426076270292,3.558716304700405,0.8797269818968545,0.5792997328310484,-0.3895459608186858,2.2045888275243155,-0.7079785179567343,-1.3067614833326784,0.1189278066972931,-4.217937859705616,0.2220653501702585,-2.237002763988274,-1.3911937705115387,0.1370683915353121,-1.9216600446355432,1.229497503313279,-0.0231353990736798,-1.8934679699430728,-0.3589215647700841,-2.8962326537505256,-0.1451314156157495,-1.483293809367802,-0.0063945223480384,1.5654099106556432,-1.1236750004422982,-0.9723868550783136,-0.864040316345169,1,test
GSM1447498,-1.3047301205224469,0.5353844704079793,-1.130382312700147,-0.4591798346850765,0.0565308707189782,-0.9894753594846356,2.605283283316546,2.458752767918001,0.7988407142584165,-1.690961172853158,-0.621340878970001,0.760699361590389,0.589060451645816,-0.7100451985389006,-0.544724044968648,0.22330683224195,-0.8838354959177963,-0.8034401603603131,0.2187547893029736,-0.0996982301252249,-1.4399383651124658,1.14987892882018,1.3925444857170814,-1.6733314479904942,-0.0749695424151923,0.3602523231918177,-1.5355582964433645,0.0189627459407096,1.8524494283786777,-0.2123486711285492,0.8093720748102784,-0.5404989716580002,-0.2187101299348398,0.4021081982754504,-1.0594047000799331,-0.0597036039614603,-0.364613789938112,0.3408270747848246,-0.0846660450477684,-0.6283917393396672,-1.3171407913063038,-1.0593265463482968,-1.0639231457234777,1.4134329171418802,-0.8728868844363484,0.4048878969204538,-1.0143209058692673,1,test
GSM1447501,-0.8862722415942471,-0.9560436918486672,-0.9512874640915618,-0.5528868215387139,-0.2701100006855813,-2.5210540427408654,-2.00564348932152,-0.5109889014788265,-0.4494358701064869,-1.418224721441506,1.666083871636692,-0.1696239893500433,-2.351698431645751,-0.8703904612886363,-0.7303114926208055,0.2259283816327381,-0.8838354959177963,-0.7947257574360221,-1.0335200031025944,-0.2531017323476209,0.0011400469832258,0.1668747698833229,-1.3369680346163866,-0.9411462064290108,-0.3393274361940323,0.5676412348377903,-0.2116825777379633,-0.9366869750759368,-0.8211598406353452,-0.7418589060104315,0.2288160021776071,0.3094393099865908,-2.4804017368584157,-0.3594395130912142,-1.7836991895066452,2.766453245149324,0.7792000071037295,0.2111581659390107,-2.2787102028262813,0.7893924317805135,-1.3171407913063038,-1.6241322494804469,0.0686469305590225,0.595095259760097,-1.094011889946972,-0.7340413886864129,-0.3049965233155252,1,test
GSM1447504,-0.3519839166469353,1.1500625308907504,-1.130382312700147,-0.3397493612441651,0.2634034226085325,-1.1528728007993108,0.7119075554216877,0.4498601590859529,-0.5665710677989924,-0.0396904794053841,0.4041529083050488,-0.5079233896920193,1.1128300070875583,-0.913941026479924,-0.7916360405406497,1.27192658855797,-0.1442062141013301,-0.2660519800290767,-0.6819455292988924,-0.7092753047458168,-0.8088854798157237,-0.1060758994913772,0.5110655505790852,0.2925138285870537,-0.6747492799134204,0.2066895412860213,-0.7822969455529462,-0.645591782605695,0.3295074396998056,-1.218418117404128,0.5123433864865942,-0.9890775091926456,0.5411803974122856,-0.301130755608384,-0.7669876701871603,1.527680072342812,0.904131125712668,0.0166548026702852,-1.003288902370083,0.9121443080679794,-1.3171407913063038,-1.2901854327185065,-0.1967774676863239,0.3098461334727329,-0.8634486220060172,-0.192484284669373,-0.5229033781254673,1,test
GSM1447522,-0.3634038197755803,-0.909585466347062,-1.0080193726570148,-0.648431200291441,-0.9524264876195404,-0.0875214834276219,0.914610133349254,2.327106188445602,0.2551236025812665,0.0048654755282029,3.644321545861685,-0.8362728076709955,-1.1564839288628703,-1.2831310450333278,-0.6496212979894326,-3.6985310563799625,-0.5182521438071405,-0.9235052673172016,0.0569189204092058,1.628109637011301,-0.1290218741092882,1.287308636477372,1.954989489907008,0.7154829834497043,-0.67569679924596,1.3892812741069438,-0.9082603821566956,-1.0077683592837865,1.8524494283786777,-1.9971096392892496,1.4844372755459263,-1.577626041521936,-1.2435687116495813,-0.1845132406427203,-1.2378540670401372,2.812496141837704,1.6620465786068988,-2.467003528299566,-1.141747999705621,-2.2272349279838584,-1.0536878939761063,-1.5428234593123222,-0.2384671637458027,1.3339372589962228,-1.18569786784162,-0.0159879582905602,-1.236736178364931,1,test
GSM1447523,-1.4352432991355304,-1.376550194465756,-1.130382312700147,-0.9387391203478102,-1.1230056093530296,-1.7389249569812824,0.0146997873851101,1.4107092196507285,-1.3970071708428702,-0.6486218634977357,1.5443676922466114,-1.3300406824348356,-1.0778653749020408,-1.82751310992441,-0.9142851363803356,-1.3968106912662994,0.3415457398605137,-0.9331879372330792,1.3828569358974545,-0.2611756008856448,-0.6275885182940076,0.0714374728991632,1.1467701981719032,-0.1400682616133843,-1.4791931932404274,0.5644749919118963,-0.7256133990812595,-1.2492194104025138,0.5363267221129843,-0.9256301051753204,0.5055927344792295,-0.9131901626172352,-1.3523948768362803,-1.8737002755998748,-1.569260034251946,2.132815285961569,1.9438356572470608,-1.979913909173619,-2.198829954363473,1.5044221111549796,-1.3171407913063038,-2.1047252770813243,-1.0639231457234777,0.5904190445750627,-1.2639006136929374,-1.0478126355820794,-1.1495734364409549,1,test
